"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045069","regulation of viral genome replication","9/172","95/28943",5.67975255088918e-09,1.40573875634507e-05,1.08322936209781e-06,"Bst2/Eif2ak2/Ifitm3/Isg15/Ltf/Oas3/Oasl2/Parp10/Rsad2",9
"GO:0001562","response to protozoan","7/172","44/28943",7.37280544128519e-09,1.82476934671808e-05,1.28894747758609e-06,"Batf2/Gbp10/Gbp2/Gbp6/Gbp9/Iigp1/Irgm2",7
"GO:0034341","response to interferon-gamma","10/172","139/28943",1.16292199542916e-08,2.87823193868718e-05,1.87668302582212e-06,"Bst2/Gbp10/Gbp2/Gbp6/Gbp9/Ifitm3/Irgm2/Parp14/Stat1/Tgtp1",10
"GO:0016032","viral process","14/172","355/28943",3.11391777703875e-08,7.7069464981709e-05,4.66619408243475e-06,"Bst2/Dcaf1/Ddx6/Eif2ak2/Ifitm3/Isg15/Ltf/Oas3/Oasl2/Parp10/Rsad2/Stat1/Trim30a/Trim30d",14
"GO:0019058","viral life cycle","12/172","261/28943",5.92601812821875e-08,0.000146668948673414,8.28810816108068e-06,"Bst2/Ddx6/Eif2ak2/Ifitm3/Isg15/Ltf/Oas3/Oasl2/Parp10/Rsad2/Trim30a/Trim30d",12
"GO:0019079","viral genome replication","9/172","130/28943",8.91170715549765e-08,0.000220564752098567,1.16848897111229e-05,"Bst2/Eif2ak2/Ifitm3/Isg15/Ltf/Oas3/Oasl2/Parp10/Rsad2",9
"GO:0035455","response to interferon-alpha","5/172","31/28943",1.04824804231819e-06,0.00259441390473751,0.000129359650052021,"Bst2/Eif2ak2/Ifit1/Ifitm3/Tgtp1",5
"GO:0035914","skeletal muscle cell differentiation","7/172","94/28943",1.53480947582562e-06,0.00379865345266842,0.000178881595632776,"Atf3/Egr1/Egr2/Eomes/Fos/Kras/Mef2c",7
"GO:0044406","adhesion of symbiont to host","4/172","18/28943",3.45322423266497e-06,0.00854672997584579,0.00038128952330755,"Gbp2/Gbp6/Gbp9/Ltf",4
"GO:0032481","positive regulation of type I interferon production","6/172","72/28943",4.5571822328003e-06,0.0112790260261808,0.000478024431051106,"Irf7/Isg15/Nmb/Oas3/Rigi/Stat1",6
"GO:0032606","type I interferon production","7/172","112/28943",4.96670969133895e-06,0.0122926064860639,0.000496173053375364,"Irf7/Irf9/Isg15/Nmb/Oas3/Rigi/Stat1",7
"GO:0051865","protein autoubiquitination","6/172","80/28943",8.4278629011926e-06,0.0208589606804517,0.000803671328329036,"Cbl/Dtx3l/Marchf5/Rnf187/Rnf213/Trim30a",6
"GO:0032727","positive regulation of interferon-alpha production","4/172","26/28943",1.62561875071685e-05,0.040234064080242,0.00148277261793075,"Irf7/Nmb/Rigi/Stat1",4
"GO:0030534","adult behavior","8/172","189/28943",1.84403832396006e-05,0.0456399485180115,0.00161191595598789,"Chrna3/Chrnb4/Fgfbp3/Gpr39/Nos1/Nr4a2/Nr4a3/Pbx3",8
