"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051020","GTPase binding","46/1634","322/28404",1.22879571557941e-08,1.22265173700151e-05,8.71327871047217e-07,"Ap1g1/Ap3m1/Arhgap1/Atg14/Cse1l/Cyfip1/Cyria/Dennd10/Dennd1a/Dock4/Eno1/Eno1b/Exoc2/Exoc5/Exph5/Garre1/Gdi1/Golga5/Hace1/Ipo11/Ipo13/Ipo4/Ipo8/Ipo9/Lrrk2/Mapkap1/Marchf5/Mfn2/Myo1c/Pak1/Preb/Rab3gap2/Radil/Raf1/Ranbp17/Ranbp2/Rasgrf1/Rin1/Rragb/Sgsm1/Sgsm3/Sh3gl1/Srgap2/Tsc2/Vcl/Xpo1",46
"GO:0004842","ubiquitin-protein transferase activity","55/1634","424/28404",1.56725748583463e-08,1.55942119840546e-05,1.01871736579251e-06,"Anapc2/Arel1/Arih2/Asb1/Birc2/Cbll1/Chfr/Cul1/Dtl/Dtx2/Fbxo27/Gid4/Hace1/Hectd3/Hltf/Itch/Lrsam1/Ltn1/Marchf5/Marchf8/Mdm2/Med23/Med24/Nedd4/Nfx1/Nhlrc3/Pdzrn3/Peli1/Pja1/Ppil2/Rad18/Rffl/Rlim/Rnf10/Rnf123/Rnf14/Rnf141/Rnf180/Rnf185/Rnf19a/Rnf24/Rnf4/Rnf6/Siah1b/Syvn1/Topors/Traf6/Trim26/Trim35/Trim36/Trim9/Ube2j1/Ube3b/Ube4a/Ubox5",55
"GO:0016791","phosphatase activity","39/1634","266/28404",7.66867219619832e-08,7.63032883521733e-05,4.601203317719e-06,"Acp6/Dusp18/Dusp4/Dusp5/Dusp6/Ephx2/Fig4/Inpp4b/Inpp5e/Inpp5j/Lrrc40/Lrrk2/Minpp1/Mtmr1/Mtmr10/Mtmr11/Mtmr12/Mtmr2/Mtmr4/Mtmr6/Mtmr7/Nt5c2/Pdp1/Pfkfb2/Pfkfb4/Phospho2/Ppm1f/Ppm1l/Ppp1r3d/Ppp2r1a/Ppp2r5d/Ppp6c/Pten/Ptp4a1/Pxylp1/Rngtt/Rpap2/Sgpp2/Synj2",39
"GO:0005096","GTPase activator activity","36/1634","237/28404",9.74985298022383e-08,9.70110371532271e-05,5.4320609461247e-06,"Arhgap1/Arhgap26/Arhgap29/Arhgap33/Arhgap36/Arhgap39/Arhgap6/Arhgef1/Chn1/Dock4/Elmod1/Flcn/Garnl3/Gdi1/Gmip/Lrrk2/Preb/Prr5/Rab3gap2/Racgap1/Ranbp2/Rgs4/Rgs7/Rin1/Rp2/Rundc1/Sgsm1/Sgsm3/Srgap2/Srgap3/Tbc1d14/Tbc1d15/Tbc1d17/Tbc1d25/Tiam2/Tsc2",36
"GO:0004527","exonuclease activity","18/1634","73/28404",1.14927408287204e-07,0.000114352771245768,5.97622523093462e-06,"Angel1/Cnot1/Cpsf3/Dclre1c/Ddx1/Dis3/Dis3l/Enpp2/Eri2/Exd2/Exog/Exosc10/Mgme1/Parn/Pnpt1/Pold1/Polg/Tdp1",18
"GO:0034593","phosphatidylinositol bisphosphate phosphatase activity","10/1634","22/28404",1.31979842396317e-07,0.000131319943184335,6.43401731682043e-06,"Fig4/Inpp4b/Inpp5e/Inpp5j/Mtmr1/Mtmr2/Mtmr4/Mtmr6/Pten/Synj2",10
"GO:0050660","flavin adenine dinucleotide binding","19/1634","87/28404",4.02763733476227e-07,0.000400749914808845,1.84797477712622e-05,"Acad11/Acad9/Acadsb/Cry1/Cry2/Cyb5r4/D2hgdh/Dld/Dpyd/Foxred2/Mical2/Mthfr/Mto1/Mtrr/Ndor1/Pcyox1/Por/Sdha/Sqle",19
"GO:0042578","phosphoric ester hydrolase activity","44/1634","353/28404",1.25129421659378e-06,0.00124503774551082,5.42227493857307e-05,"Acp6/Dusp18/Dusp4/Dusp5/Dusp6/Enpp2/Ephx2/Fig4/Inpp4b/Inpp5e/Inpp5j/Lrrc40/Lrrk2/Minpp1/Mtmr1/Mtmr10/Mtmr11/Mtmr12/Mtmr2/Mtmr4/Mtmr6/Mtmr7/Napepld/Nt5c2/Pdp1/Pfkfb2/Pfkfb4/Phospho2/Plcd4/Plcg1/Ppm1f/Ppm1l/Ppp1r3d/Ppp2r1a/Ppp2r5d/Ppp6c/Pten/Ptp4a1/Pxylp1/Rngtt/Rpap2/Sgpp2/Synj2/Tdp1",44
"GO:0031267","small GTPase binding","38/1634","286/28404",1.390550211046e-06,0.00138359745999077,5.7085745506099e-05,"Ap1g1/Ap3m1/Arhgap1/Cse1l/Cyfip1/Cyria/Dennd10/Dennd1a/Dock4/Exoc2/Exoc5/Exph5/Garre1/Gdi1/Golga5/Hace1/Ipo11/Ipo13/Ipo4/Ipo8/Ipo9/Lrrk2/Mapkap1/Mfn2/Myo1c/Pak1/Rab3gap2/Raf1/Ranbp17/Ranbp2/Rasgrf1/Rin1/Sgsm1/Sgsm3/Srgap2/Tsc2/Vcl/Xpo1",38
"GO:0140142","nucleocytoplasmic carrier activity","10/1634","28/28404",1.94837460520636e-06,0.00193863273218032,7.59866096030479e-05,"Cse1l/Ipo11/Ipo4/Ipo9/Kpna1/Kpna2/Kpna3/Ranbp17/Ranbp6/Xpo1",10
"GO:0016758","hexosyltransferase activity","29/1634","194/28404",2.3070985589452e-06,0.00229556306615047,8.56922321893931e-05,"Alg11/Alg9/B3galnt2/B3gnt2/B4galnt1/B4galt2/Chpf2/Csgalnact1/Csgalnact2/Eogt/Ext2/Fut10/Galnt10/Gba2/Gbe1/Gcnt4/Gys1/Mgat2/Mgat5/Ogt/Piga/Poglut1/Pomt1/Pomt2/Pygl/Rfng/Stt3a/Stt3b/Tmtc3",29
"GO:0016746","acyltransferase activity","34/1634","254/28404",4.14228944547658e-06,0.0041215779982492,0.000146862989430533,"Abhd5/Acly/Alas1/Casd1/Cers2/Crat/Cs/Dlat/Elovl2/Elovl4/Ggt7/Gnpat/Gpat4/Hadha/Hadhb/Hgsnat/Kat7/Lclat1/Lpcat3/Med24/Mettl8/Naa40/Naa60/Ogt/Pafah1b2/Pdhx/Pla2g4e/Porcn/Usp22/Zdhhc13/Zdhhc23/Zdhhc3/Zdhhc5/Zdhhc7",34
"GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters","13/1634","51/28404",4.38894039074373e-06,0.00436699568879001,0.000148842326294787,"Angel1/Cnot1/Cpsf3/Dclre1c/Dis3/Dis3l/Eri2/Exd2/Exosc10/Mgme1/Parn/Pnpt1/Pold1",13
"GO:0032182","ubiquitin-like protein binding","20/1634","111/28404",4.90315395942942e-06,0.00487863818963228,0.000159352503681456,"Adrm1b/Birc2/Dcun1d4/Ddi2/Hdac6/Hgs/Mdm2/Nbr1/Nedd4/Otub2/Rae1/Rnf185/Rnf4/Sqstm1/Trp53inp2/Ubxn2b/Ubxn7/Uspl1/Wdr48/Zcchc12",20
"GO:0016896","exoribonuclease activity, producing 5'-phosphomonoesters","10/1634","32/28404",7.75126867892717e-06,0.00771251233553254,0.000241839582782528,"Angel1/Cnot1/Cpsf3/Dis3/Dis3l/Eri2/Exd2/Exosc10/Parn/Pnpt1",10
"GO:0004532","exoribonuclease activity","10/1634","33/28404",1.05490297923349e-05,0.0104962846433732,0.000316470893770047,"Angel1/Cnot1/Cpsf3/Dis3/Dis3l/Eri2/Exd2/Exosc10/Parn/Pnpt1",10
"GO:0005085","guanyl-nucleotide exchange factor activity","28/1634","202/28404",1.47355783777988e-05,0.0146619004859098,0.000425694486469744,"Arhgef1/Arhgef11/Arhgef3/Arhgef4/Arhgef9/Cyth3/Dennd10/Dennd1a/Dis3/Dock4/Farp2/Flcn/Gdpgp1/Kalrn/Kndc1/Mcf2l/Net1/Plcd4/Preb/Rab3gap2/Ralgps1/Rasgef1b/Rasgrf1/Ric8b/Rin1/Rpgr/Sh2d3c/Tiam2",28
"GO:0016757","glycosyltransferase activity","34/1634","270/28404",1.56127372411036e-05,0.015534673554898,0.000432037889679797,"Alg11/Alg9/B3galnt2/B3gnt2/B4galnt1/B4galt2/Chpf2/Csgalnact1/Csgalnact2/Eogt/Ext2/Fut10/Galnt10/Gba2/Gbe1/Gcnt4/Gys1/Mgat2/Mgat5/Ogt/Parp1/Parp11/Piga/Poglut1/Pomt1/Pomt2/Pygl/Qtrt2/Rfng/St3gal6/St6gal2/Stt3a/Stt3b/Tmtc3",34
"GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","30/1634","225/28404",1.60629471804027e-05,0.0159826324445007,0.000432037889679797,"Abhd5/Alas1/Casd1/Cers2/Crat/Dlat/Elovl2/Elovl4/Gnpat/Gpat4/Hadha/Hadhb/Hgsnat/Kat7/Lclat1/Lpcat3/Med24/Mettl8/Naa40/Naa60/Ogt/Pafah1b2/Pla2g4e/Porcn/Usp22/Zdhhc13/Zdhhc23/Zdhhc3/Zdhhc5/Zdhhc7",30
"GO:0140101","catalytic activity, acting on a tRNA","20/1634","122/28404",2.11043189883658e-05,0.020998797393424,0.000548712293697511,"Alkbh1/Alkbh8/Cars2/Dars2/Elac2/Farsb/Ftsj1/Hars2/Lars2/Mars1/Mettl8/Nars2/Nsun3/Prorp/Pus10/Qtrt2/Sepsecs/Thumpd3/Trmt2a/Wars1",20
"GO:0004843","cysteine-type deubiquitinase activity","17/1634","94/28404",2.34486681345875e-05,0.0233314247939145,0.000567253621855252,"Josd1/Mindy4/Otub2/Otud6b/Tank/Usp10/Usp11/Usp14/Usp19/Usp21/Usp22/Usp38/Usp4/Usp46/Usp49/Usp8/Zup1",17
"GO:0000175","3'-5'-exoribonuclease activity","9/1634","29/28404",2.36377186298708e-05,0.0235195300367215,0.000567253621855252,"Angel1/Cnot1/Dis3/Dis3l/Eri2/Exd2/Exosc10/Parn/Pnpt1",9
"GO:0061608","nuclear import signal receptor activity","7/1634","17/28404",2.3999191693876e-05,0.0238791957354067,0.000567253621855252,"Ipo11/Ipo4/Ipo9/Kpna1/Kpna2/Kpna3/Ranbp6",7
"GO:0019783","ubiquitin-like protein peptidase activity","19/1634","116/28404",3.40341911149632e-05,0.0338640201593884,0.000780784384402098,"Atg4b/Josd1/Mindy4/Otub2/Otud6b/Tank/Usp10/Usp11/Usp14/Usp19/Usp21/Usp22/Usp38/Usp4/Usp46/Usp49/Usp8/Uspl1/Zup1",19
"GO:0043130","ubiquitin binding","16/1634","89/28404",4.35649049917558e-05,0.043347080466797,0.000970875025530559,"Adrm1b/Birc2/Ddi2/Hdac6/Hgs/Mdm2/Nbr1/Nedd4/Otub2/Rae1/Rnf185/Sqstm1/Trp53inp2/Ubxn2b/Ubxn7/Wdr48",16
"GO:0043021","ribonucleoprotein complex binding","24/1634","171/28404",4.76606407749041e-05,0.0474223375710296,0.00103264721678959,"Abce1/Bop1/Cpsf6/Dhx29/Dhx33/Eif2s1/Eif5a2/Eral1/Gcn1/Gemin4/Hspa5/Itch/Letm1/Ltn1/Mdm2/Mtor/Nomo1/Phf6/Ptcd3/Rictor/Sec61a1/Sec61a2/Ttc39aos1/Ythdf3",24
